matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000009930,Caio Santos,3121.11,SUP,Florianopolis,24,0
000037974,Renata Souza,24590.68,MKT,Florianopolis,25,0
000036658,Ana Nascimento,9440.08,LOG,Londrina,27,0
000037808,Henrique Lima,2841.89,OPER,Belo Horizonte,22,0
000034817,Fabio Oliveira,20756.32,JUR,Curitiba,23,0
000047353,Vanessa Ferreira,12628.08,RH,Londrina,5,0
000026261,Caio Almeida,23916.69,SUP,Londrina,31,1
000046318,Vanessa Costa,12006.82,JUR,Porto Alegre,5,1
000028050,Sabrina Almeida,4314.14,LOG,Rio de Janeiro,17,1
000018154,Isabela Almeida,10629.91,JUR,Joinville,0,1
000020024,Mariana Araujo,23476.8,LOG,Joinville,25,0
000043051,Juliana Rodrigues,19391.74,JUR,Curitiba,8,0
000016859,Sabrina Martins,17206.36,COM,Londrina,22,1
000002164,Eduardo Souza,4295.29,OPER,Rio de Janeiro,2,1
000006720,Aline Ferreira,6282.59,SUP,Belo Horizonte,24,1
000030218,Gabriel Ferreira,12369.24,OPER,Sao Paulo,22,0
000036398,Pedro Gomes,11779.72,RH,Maringa,32,0
000041439,Ana Silva,2965.15,OPER,Curitiba,32,0
000048646,Sabrina Rocha,19850.0,RH,Curitiba,3,1
000022181,Carlos Gomes,13181.48,TI,Curitiba,19,0
000005874,Igor Souza,5798.56,OPER,Florianopolis,20,1
000041071,Elisa Gomes,2627.35,COM,Londrina,9,0
000026858,Samuel Barbosa,19649.69,MKT,Maringa,5,1
000011211,Renata Almeida,15163.7,FIN,Maringa,32,1
000046178,Aline Silva,6681.25,OPER,Maringa,31,0
000002460,Fernanda Santos,21355.5,RH,Londrina,1,1
000041499,Nicole Gomes,14665.77,MKT,Campinas,35,1
000013681,Tatiane Melo,4053.88,MKT,Florianopolis,12,0
000049276,Douglas Carvalho,15046.43,COM,Joinville,12,0
000002934,Helena Lima,19343.38,COM,Maringa,18,1
000041749,Tiago Rodrigues,13898.43,ADM,Belo Horizonte,2,0
000040005,Paula Rodrigues,4072.14,MKT,Porto Alegre,1,0
000040330,Gabriel Oliveira,5465.79,COM,Campinas,20,1
000046771,Gabriel Gomes,20673.1,LOG,Campinas,34,0
000029033,Helena Carvalho,23160.35,LOG,Maringa,2,1
000026886,Samuel Lima,7533.07,OPER,Florianopolis,31,0
000000916,Fernanda Almeida,6212.4,OPER,Rio de Janeiro,22,0
000004985,Joao Carvalho,23047.36,COM,Londrina,13,0
000004333,Daniela Melo,9802.5,OPER,Maringa,2,0
000009021,Daniela Lima,13944.6,JUR,Rio de Janeiro,32,0
000019823,Eduardo Araujo,21877.02,MKT,Curitiba,5,1
000046391,Karen Carvalho,17940.55,SUP,Porto Alegre,17,0
000040402,Ana Almeida,14033.83,JUR,Maringa,3,1
000024953,Caio Araujo,8257.47,MKT,Sao Paulo,10,1
000016860,Diego Gomes,21193.58,JUR,Rio de Janeiro,31,1
000016681,Otavio Martins,17497.78,ADM,Belo Horizonte,35,1
000019865,Nicole Teixeira,9307.52,JUR,Florianopolis,21,0
000027067,Igor Teixeira,24561.33,OPER,Rio de Janeiro,26,0
000015570,Aline Almeida,24312.39,TI,Curitiba,27,1
000017545,Mateus Martins,9014.81,LOG,Joinville,33,0
000003620,Eduardo Barbosa,14543.92,ADM,Londrina,35,0
000045759,Fernanda Silva,2458.32,ADM,Belo Horizonte,11,1
000027492,Ana Martins,15161.34,FIN,Rio de Janeiro,9,1
000020755,Mateus Carvalho,7999.2,COM,Joinville,21,1
000002125,Leonardo Barbosa,12930.24,FIN,Sao Paulo,27,0
000026262,Larissa Araujo,8692.16,JUR,Sao Paulo,0,1
000012623,Ana Oliveira,17790.68,TI,Florianopolis,3,1
000016652,Tatiane Martins,8179.37,RH,Maringa,24,1
000000941,Daniela Carvalho,22161.06,TI,Florianopolis,22,1
000039304,Bruno Teixeira,13087.92,JUR,Belo Horizonte,27,0
000005365,Fabio Almeida,5472.09,LOG,Maringa,7,0
000011031,Vitor Barbosa,24040.89,ADM,Londrina,30,0
000011984,Mateus Souza,7393.41,JUR,Campinas,4,1
000005652,Nicole Martins,18316.31,JUR,Belo Horizonte,8,1
000037500,Tiago Araujo,5063.48,LOG,Londrina,8,1
000015710,Bianca Lima,10396.34,ADM,Maringa,18,0
000023298,Carlos Rodrigues,2838.86,TI,Rio de Janeiro,6,0
000008187,Aline Costa,24668.03,COM,Londrina,24,0
000033563,Gabriel Ferreira,15974.37,SUP,Curitiba,34,0
000018076,Vitor Nascimento,20745.34,FIN,Campinas,14,1
000049936,Aline Oliveira,5264.02,SUP,Belo Horizonte,5,1
000031627,Tiago Carvalho,19874.96,LOG,Campinas,21,1
000026513,Nathan Gomes,24405.24,LOG,Sao Paulo,24,1
000034772,Henrique Almeida,18929.78,OPER,Belo Horizonte,15,1
000027306,Fernanda Pereira,3979.2,FIN,Londrina,14,0
000027923,Caio Souza,4646.29,JUR,Curitiba,27,0
000026738,Larissa Nascimento,13766.4,TI,Porto Alegre,24,1
000038797,Igor Almeida,18237.8,TI,Curitiba,7,1
000042551,Mateus Nascimento,14881.87,SUP,Porto Alegre,19,0
000033742,Isabela Santos,12357.5,RH,Joinville,8,0
000026856,Eduardo Barbosa,6945.95,OPER,Florianopolis,30,1
000042530,Daniela Gomes,5504.08,LOG,Londrina,14,0
000035285,Bianca Nascimento,21204.76,SUP,Florianopolis,21,0
000039172,Sabrina Silva,2040.29,LOG,Porto Alegre,33,0
000016191,Vanessa Almeida,2585.23,TI,Curitiba,9,0
000015856,Caio Rodrigues,18417.56,FIN,Joinville,31,1
000025490,Vanessa Melo,17199.08,COM,Joinville,33,1
000009089,Bianca Lima,11310.67,OPER,Sao Paulo,10,0
000049445,Carlos Rodrigues,15865.99,RH,Joinville,13,0
000004544,Renata Silva,17637.07,FIN,Londrina,13,0
000007224,Samuel Almeida,22026.49,TI,Maringa,13,1
000003341,Fabio Souza,3746.35,SUP,Belo Horizonte,25,0
000012845,Rafael Almeida,18041.95,RH,Joinville,16,1
000006941,Yasmin Barbosa,12092.24,JUR,Campinas,20,1
000001126,Tatiane Gomes,20557.97,MKT,Campinas,21,0
000046658,Eduardo Souza,19830.99,RH,Joinville,29,0
000009934,Willian Rodrigues,17849.03,TI,Sao Paulo,11,0
000000689,Sabrina Rodrigues,23985.75,FIN,Joinville,31,0
000045783,Tiago Rodrigues,5754.86,FIN,Belo Horizonte,16,1
000018513,Rafael Rodrigues,21086.73,OPER,Florianopolis,3,1
000014351,Isabela Melo,22169.1,LOG,Porto Alegre,5,0
000020058,Leonardo Araujo,19484.98,LOG,Curitiba,27,1
000041863,Eduardo Ribeiro,16115.6,MKT,Rio de Janeiro,28,0
000037309,Mateus Santos,7022.57,SUP,Curitiba,3,1
000003487,Vitor Rocha,15346.31,COM,Sao Paulo,11,1
000008372,Bianca Melo,17541.77,LOG,Porto Alegre,1,0
000027452,Yasmin Melo,7967.47,COM,Curitiba,19,0
000002714,Carlos Nascimento,2122.81,MKT,Sao Paulo,13,0
000017626,Diego Ferreira,5746.2,OPER,Sao Paulo,13,0
000001623,Willian Teixeira,22143.6,SUP,Curitiba,25,1
000040884,Samuel Souza,24228.42,MKT,Curitiba,25,0
000021471,Samuel Ferreira,8990.78,SUP,Florianopolis,2,1
000033553,Mariana Martins,16437.5,ADM,Rio de Janeiro,10,0
000008964,Joao Melo,13876.87,RH,Joinville,15,1
000033235,Caio Silva,2591.93,OPER,Belo Horizonte,0,0
000037537,Ana Rocha,20474.94,OPER,Maringa,9,1
000005198,Daniela Nascimento,19569.17,FIN,Joinville,29,1
000024817,Pedro Araujo,5821.96,MKT,Belo Horizonte,5,0
000025989,Nicole Souza,19289.84,FIN,Florianopolis,33,0
000045155,Bianca Costa,14367.12,RH,Florianopolis,21,1
000010349,Renata Rocha,23000.3,ADM,Belo Horizonte,6,1
000035298,Fernanda Pereira,3991.3,COM,Belo Horizonte,5,1
000029948,Karen Martins,19912.44,JUR,Curitiba,23,0
000024809,Eduardo Martins,17640.63,ADM,Porto Alegre,27,0
000038998,Caio Ribeiro,10940.17,TI,Maringa,30,1
000010390,Yasmin Lima,14977.93,OPER,Belo Horizonte,32,0
000043253,Daniela Ribeiro,24788.67,RH,Maringa,3,1
000039894,Rafael Ferreira,3985.38,RH,Porto Alegre,19,1
000001992,Joao Almeida,1948.7,FIN,Maringa,8,1
000016360,Paula Almeida,9694.6,FIN,Curitiba,8,0
000010129,Tiago Carvalho,14516.26,MKT,Maringa,6,1
000003144,Rafael Gomes,8353.41,JUR,Rio de Janeiro,11,1
000000519,Eduardo Lima,13114.44,FIN,Joinville,31,1
000022004,Ana Souza,12084.85,JUR,Londrina,29,0
000024552,Nathan Rodrigues,19829.99,ADM,Curitiba,30,1
000034035,Caio Rocha,20541.24,LOG,Campinas,25,0
000019709,Fabio Barbosa,16357.22,RH,Curitiba,14,1
000013570,Fabio Teixeira,10854.85,JUR,Joinville,11,1
000048025,Helena Melo,14645.69,LOG,Joinville,4,0
000048498,Vanessa Teixeira,1961.12,TI,Porto Alegre,27,0
000029773,Bruno Melo,24364.97,JUR,Curitiba,30,1
000020757,Ana Souza,21120.27,COM,Maringa,17,1
000038822,Carlos Almeida,16014.72,COM,Porto Alegre,4,0
000039637,Fernanda Teixeira,18484.92,LOG,Porto Alegre,16,1
000047518,Isabela Costa,21687.75,SUP,Maringa,17,0
000017990,Joao Melo,24843.29,COM,Belo Horizonte,4,1
000023131,Gabriel Silva,15636.0,LOG,Belo Horizonte,23,1
000043523,Renata Rocha,16992.19,ADM,Sao Paulo,17,0
000048840,Mariana Teixeira,2267.06,COM,Curitiba,25,0
000019305,Aline Barbosa,15119.42,LOG,Londrina,3,0
000024026,Aline Silva,10722.65,ADM,Sao Paulo,12,1
000010458,Karen Pereira,21301.02,JUR,Maringa,20,1
000029533,Daniela Barbosa,13236.29,SUP,Rio de Janeiro,34,0
000039108,Juliana Almeida,13380.0,FIN,Campinas,30,1
000011003,Bianca Oliveira,10995.42,RH,Campinas,19,1
000026122,Aline Souza,14364.66,FIN,Belo Horizonte,24,0
000026819,Yasmin Rocha,8253.28,SUP,Campinas,18,1
000018965,Bruno Silva,17276.74,RH,Belo Horizonte,20,1
000049398,Elisa Melo,9805.28,FIN,Campinas,32,0
000040466,Nicole Nascimento,18993.58,LOG,Curitiba,22,1
000011308,Vanessa Ribeiro,10412.56,MKT,Rio de Janeiro,1,0
000011111,Douglas Barbosa,18258.95,MKT,Londrina,24,0
000044545,Pedro Santos,21617.91,SUP,Rio de Janeiro,13,0
000040097,Renata Souza,14300.96,OPER,Campinas,22,1
000048879,Fabio Ferreira,13937.84,OPER,Campinas,1,0
000044762,Henrique Teixeira,13886.45,OPER,Maringa,31,0
000047286,Sabrina Gomes,24548.2,MKT,Porto Alegre,21,0
000043164,Elisa Ribeiro,24427.44,OPER,Curitiba,17,1
000031894,Vanessa Santos,21655.07,RH,Maringa,31,0
000034046,Helena Martins,12070.55,COM,Rio de Janeiro,34,0
000000209,Isabela Rodrigues,3516.93,MKT,Maringa,2,1
000042878,Daniela Ribeiro,12277.62,SUP,Sao Paulo,7,1
000004489,Carlos Pereira,6041.41,MKT,Belo Horizonte,11,1
000018372,Helena Teixeira,7484.78,MKT,Curitiba,32,1
000009634,Juliana Ferreira,6605.3,JUR,Sao Paulo,16,0
000023905,Igor Almeida,23672.29,RH,Sao Paulo,23,1
000022967,Joao Costa,15222.71,MKT,Rio de Janeiro,10,1
000000200,Willian Araujo,11078.95,TI,Curitiba,21,1
000023922,Renata Lima,12939.17,FIN,Porto Alegre,28,1
000044486,Tatiane Souza,10438.66,TI,Campinas,27,0
000038181,Tatiane Ferreira,22213.89,OPER,Maringa,2,1
000008228,Vitor Santos,13168.85,MKT,Maringa,30,0
000030604,Juliana Silva,2485.85,ADM,Maringa,19,1
000049821,Tiago Oliveira,17180.26,JUR,Maringa,17,1
000033595,Paula Almeida,20675.56,RH,Campinas,5,1
000024258,Karen Oliveira,7067.01,ADM,Rio de Janeiro,11,1
000020704,Paula Rodrigues,12214.85,RH,Belo Horizonte,6,0
000014421,Otavio Ribeiro,12518.34,OPER,Londrina,10,0
000011010,Willian Silva,2875.71,ADM,Rio de Janeiro,35,1
000023747,Gabriel Almeida,7218.26,MKT,Belo Horizonte,3,0
000016865,Cecilia Ferreira,3365.84,FIN,Sao Paulo,0,0
000020623,Douglas Lima,12592.7,COM,Rio de Janeiro,34,0
000029783,Vanessa Lima,13011.02,ADM,Rio de Janeiro,24,1
000024300,Henrique Pereira,4708.72,SUP,Sao Paulo,29,1
000044455,Igor Gomes,2346.09,MKT,Londrina,20,0
000039527,Juliana Lima,19583.11,JUR,Maringa,12,0
000006614,Caio Carvalho,12885.11,FIN,Joinville,0,1
000032794,Joao Gomes,22786.89,SUP,Rio de Janeiro,13,1
000042563,Rafael Barbosa,10993.74,TI,Campinas,2,0
000015136,Daniela Teixeira,5738.25,OPER,Sao Paulo,35,1
000005184,Samuel Teixeira,18125.64,JUR,Rio de Janeiro,19,0
000004083,Mariana Rocha,3869.61,JUR,Florianopolis,18,1
000022760,Ana Barbosa,4607.46,COM,Belo Horizonte,18,0
000000858,Bianca Teixeira,4946.46,TI,Curitiba,0,0
000019336,Aline Rodrigues,7003.35,COM,Rio de Janeiro,28,1
000047848,Tiago Rodrigues,2431.23,FIN,Curitiba,24,1
000017409,Juliana Gomes,19757.01,SUP,Campinas,9,1
000037505,Sabrina Araujo,12440.82,MKT,Londrina,33,1
000018747,Ana Martins,12050.12,TI,Rio de Janeiro,13,1
000007150,Otavio Ribeiro,21197.85,SUP,Rio de Janeiro,17,1
000027034,Elisa Martins,10464.93,TI,Curitiba,31,0
000031840,Aline Souza,24487.74,MKT,Florianopolis,22,0
000019038,Leonardo Gomes,12163.33,COM,Florianopolis,5,0
000019542,Bianca Ribeiro,10979.85,JUR,Maringa,5,1
000001599,Sabrina Ribeiro,15728.31,ADM,Florianopolis,35,0
000007236,Isabela Costa,10976.04,COM,Campinas,4,1
000007826,Nathan Lima,5586.14,ADM,Curitiba,0,1
000026499,Douglas Costa,23786.42,SUP,Maringa,35,0
000010745,Bruno Carvalho,15881.34,SUP,Porto Alegre,30,1
000037095,Elisa Martins,24207.88,ADM,Londrina,15,0
000038883,Henrique Gomes,22048.14,LOG,Porto Alegre,12,1
000035148,Bianca Lima,9970.34,COM,Maringa,17,0
000040708,Karen Nascimento,11169.58,RH,Rio de Janeiro,30,1
000022486,Nicole Barbosa,8687.18,COM,Campinas,25,1
000000312,Mariana Carvalho,14361.26,TI,Joinville,19,0
000026444,Samuel Araujo,5749.03,TI,Maringa,2,0
000017423,Fernanda Pereira,16529.25,FIN,Belo Horizonte,13,0
000003991,Giovana Pereira,4526.3,OPER,Joinville,14,1
000008026,Fernanda Souza,2948.9,LOG,Maringa,29,1
000008675,Joao Oliveira,2700.27,OPER,Belo Horizonte,7,0
000024544,Fernanda Santos,11436.64,JUR,Curitiba,26,1
000039614,Giovana Souza,12149.08,COM,Curitiba,17,0
000037201,Pedro Melo,22982.76,ADM,Curitiba,20,1
000001489,Otavio Costa,11534.41,TI,Rio de Janeiro,26,1
000030823,Bianca Ribeiro,4040.57,ADM,Porto Alegre,5,0
000020756,Gabriel Martins,16586.95,RH,Rio de Janeiro,2,0
000043322,Yasmin Ferreira,3232.14,ADM,Londrina,2,0
000019949,Aline Araujo,20081.14,FIN,Porto Alegre,0,1
000006948,Fabio Nascimento,16023.88,OPER,Rio de Janeiro,10,1
000042572,Caio Martins,16347.01,RH,Campinas,21,1
000048153,Vitor Ferreira,15970.71,COM,Joinville,21,0
000030797,Nicole Almeida,24429.83,TI,Florianopolis,17,1
000046062,Nathan Melo,22575.54,COM,Maringa,12,0
000005989,Vitor Carvalho,13351.9,FIN,Belo Horizonte,33,0
000048684,Daniela Rocha,16762.19,FIN,Belo Horizonte,12,1
000044826,Fernanda Nascimento,10177.78,FIN,Florianopolis,21,1
000024482,Cecilia Nascimento,14545.75,ADM,Florianopolis,13,1
000014209,Fabio Rodrigues,11895.27,TI,Joinville,34,1
000006902,Diego Nascimento,13551.46,SUP,Florianopolis,30,1
000047418,Larissa Nascimento,3415.59,OPER,Curitiba,26,1
000003026,Pedro Ferreira,17088.43,COM,Joinville,24,1
000022021,Tatiane Nascimento,3545.17,MKT,Belo Horizonte,3,1
000010940,Elisa Oliveira,2011.61,LOG,Curitiba,15,1
000008418,Giovana Gomes,22627.63,TI,Porto Alegre,33,0
000044218,Joao Melo,9710.92,TI,Maringa,32,1
000033159,Giovana Almeida,18429.07,TI,Rio de Janeiro,15,1
000037380,Willian Martins,9991.56,RH,Porto Alegre,26,1
000045359,Eduardo Gomes,16312.46,MKT,Rio de Janeiro,3,0
000014895,Fernanda Nascimento,14387.6,LOG,Florianopolis,13,0
000037416,Isabela Araujo,14879.63,COM,Curitiba,6,0
000045420,Fabio Lima,7368.55,OPER,Campinas,6,1
000018688,Carlos Martins,8329.74,JUR,Londrina,25,0
000033748,Henrique Silva,10161.89,SUP,Sao Paulo,10,0
000020410,Tatiane Nascimento,20400.05,RH,Maringa,32,1
000030202,Fabio Lima,12794.79,SUP,Curitiba,34,1
000048190,Paula Ribeiro,23965.19,ADM,Sao Paulo,4,1
000015493,Ana Melo,22943.71,COM,Belo Horizonte,15,0
000010012,Cecilia Rocha,19080.54,COM,Londrina,7,0
000044581,Samuel Melo,14675.86,OPER,Florianopolis,16,1
000020180,Tatiane Barbosa,14815.6,SUP,Londrina,15,0
000035351,Tatiane Almeida,7966.39,SUP,Porto Alegre,29,0
000023281,Fernanda Araujo,8360.56,FIN,Porto Alegre,27,1
000045159,Samuel Teixeira,5784.01,TI,Florianopolis,10,0
000006967,Bianca Melo,13277.37,COM,Joinville,5,0
000009489,Vanessa Araujo,11323.56,TI,Curitiba,23,1
000011065,Mateus Martins,19084.15,FIN,Joinville,5,1
000044753,Tatiane Nascimento,2120.2,COM,Rio de Janeiro,34,1
000003554,Carlos Rodrigues,13599.96,COM,Londrina,5,0
000041236,Ana Gomes,17282.48,RH,Campinas,22,1
000010786,Cecilia Costa,5056.73,JUR,Sao Paulo,34,1
000002238,Gabriel Martins,5727.35,SUP,Florianopolis,22,1
000028005,Juliana Araujo,12879.04,LOG,Londrina,26,1
000004997,Gabriel Gomes,11574.71,RH,Florianopolis,30,1
000004880,Nathan Santos,24896.45,LOG,Porto Alegre,6,0
000045063,Henrique Costa,11835.37,RH,Curitiba,17,1
000047794,Pedro Ferreira,12312.71,JUR,Sao Paulo,17,0
000026905,Renata Costa,24835.47,OPER,Londrina,17,0
000003956,Carlos Melo,7286.82,TI,Campinas,9,0
000003844,Mateus Gomes,15971.12,LOG,Sao Paulo,17,1
000035950,Giovana Nascimento,24039.14,TI,Florianopolis,25,1
000021903,Nicole Rocha,20377.69,OPER,Joinville,10,1
000040668,Fernanda Gomes,9035.24,ADM,Maringa,27,1
000026367,Sabrina Gomes,4736.88,MKT,Belo Horizonte,21,1
000041150,Samuel Rodrigues,2283.31,FIN,Londrina,13,0
000007247,Tiago Almeida,8032.36,MKT,Joinville,12,0
000015199,Nicole Silva,7722.31,COM,Joinville,27,1
000048832,Paula Martins,6930.93,JUR,Rio de Janeiro,27,0
000045268,Henrique Silva,20747.65,JUR,Florianopolis,9,0
000005476,Bianca Souza,11399.34,RH,Maringa,25,1
000028738,Paula Lima,7741.78,TI,Florianopolis,25,0
000011589,Helena Nascimento,22148.16,MKT,Sao Paulo,34,0
000006324,Otavio Costa,7795.64,ADM,Curitiba,4,1
000040311,Cecilia Gomes,5418.78,RH,Londrina,17,1
000011661,Igor Barbosa,10308.86,OPER,Florianopolis,1,0
000035825,Helena Pereira,20450.85,JUR,Porto Alegre,27,1
000011273,Vitor Souza,3287.54,SUP,Florianopolis,5,0
000030661,Juliana Santos,20210.04,TI,Joinville,27,0
000015683,Cecilia Santos,2664.46,SUP,Sao Paulo,31,0
000006126,Leonardo Pereira,11594.9,TI,Londrina,27,0
000019997,Mariana Rocha,14149.31,COM,Curitiba,8,1
000022636,Bianca Ribeiro,9703.93,MKT,Londrina,16,0
000047313,Eduardo Ferreira,17935.44,MKT,Porto Alegre,0,0
000009642,Igor Carvalho,21059.09,MKT,Florianopolis,3,0
000036006,Mateus Carvalho,8372.45,SUP,Campinas,11,0
000045338,Renata Ferreira,24580.12,COM,Curitiba,34,0
000042158,Willian Pereira,16024.26,MKT,Londrina,10,1
000033001,Larissa Martins,19181.78,MKT,Maringa,35,1
000037962,Rafael Nascimento,18638.79,COM,Curitiba,23,1
000009317,Joao Costa,9818.06,SUP,Joinville,8,1
000031425,Giovana Ferreira,4700.91,LOG,Maringa,33,0
000043492,Fernanda Costa,19888.97,TI,Belo Horizonte,27,0
000013536,Otavio Carvalho,1801.07,SUP,Rio de Janeiro,18,0
000043541,Ana Almeida,12570.43,OPER,Londrina,9,1
000048604,Mariana Teixeira,3369.79,MKT,Joinville,17,0
000035116,Daniela Barbosa,4062.27,JUR,Curitiba,1,1
000034430,Fabio Martins,9849.07,RH,Belo Horizonte,9,0
000003381,Otavio Araujo,6795.77,COM,Joinville,21,1
000041121,Samuel Araujo,17104.24,MKT,Campinas,15,0
000029238,Mateus Santos,5394.32,FIN,Maringa,3,1
000033694,Bianca Ribeiro,4102.26,RH,Londrina,6,0
000025620,Bianca Teixeira,21583.33,SUP,Belo Horizonte,0,0
000022061,Joao Carvalho,19729.12,SUP,Rio de Janeiro,32,1
000011578,Daniela Gomes,23063.93,COM,Sao Paulo,18,0
000020809,Vanessa Barbosa,19122.86,JUR,Porto Alegre,35,1
000022509,Vanessa Silva,2250.94,OPER,Campinas,2,0
000034951,Karen Carvalho,2363.77,ADM,Maringa,1,0
000020346,Ana Gomes,13275.1,FIN,Maringa,7,0
000009356,Henrique Rocha,15732.07,RH,Belo Horizonte,18,0
000000129,Bianca Ferreira,4205.68,TI,Porto Alegre,9,0
000022212,Leonardo Araujo,16327.94,ADM,Londrina,28,0
000016383,Giovana Melo,15335.03,OPER,Joinville,25,1
000006911,Tatiane Souza,24849.39,RH,Belo Horizonte,9,1
000045998,Samuel Rocha,10641.13,SUP,Londrina,33,0
000045836,Paula Almeida,24991.85,ADM,Londrina,30,0
000037753,Sabrina Almeida,2720.71,JUR,Joinville,3,1
000015538,Isabela Souza,19986.45,ADM,Rio de Janeiro,5,0
000011195,Tatiane Nascimento,19594.58,JUR,Joinville,7,0
000042476,Carlos Oliveira,6553.06,COM,Florianopolis,17,1
000013838,Daniela Pereira,8128.38,SUP,Joinville,18,1
000011046,Henrique Oliveira,19942.82,JUR,Belo Horizonte,27,0
000024949,Diego Barbosa,14298.71,SUP,Rio de Janeiro,35,1
000042249,Otavio Almeida,15639.85,RH,Florianopolis,15,0
000021749,Douglas Santos,2513.26,LOG,Porto Alegre,1,1
000033392,Yasmin Costa,4502.33,ADM,Joinville,11,0
000000470,Nathan Carvalho,4168.04,SUP,Porto Alegre,18,1
000034391,Yasmin Teixeira,9320.05,OPER,Maringa,6,0
000046897,Nicole Oliveira,11195.42,MKT,Florianopolis,9,0
000048510,Bianca Rodrigues,2103.46,FIN,Joinville,4,1
000034436,Eduardo Gomes,14576.56,TI,Londrina,12,0
000019536,Fabio Almeida,23777.19,SUP,Joinville,27,1
000012767,Douglas Barbosa,14911.27,TI,Campinas,23,1
000019011,Paula Santos,17031.11,COM,Campinas,9,1
000009604,Carlos Martins,7796.59,MKT,Rio de Janeiro,14,1
000046545,Henrique Melo,15709.52,FIN,Maringa,32,1
000023470,Daniela Barbosa,4507.0,OPER,Campinas,8,0
000036785,Daniela Silva,17277.91,LOG,Londrina,28,1
000022963,Renata Pereira,2230.32,RH,Porto Alegre,16,1
000012460,Carlos Costa,11687.1,COM,Campinas,31,1
000044327,Ana Ferreira,20308.93,TI,Rio de Janeiro,0,0
000010634,Nathan Souza,6547.26,FIN,Belo Horizonte,3,0
000007364,Douglas Rocha,10335.87,OPER,Londrina,25,0
000025365,Nathan Silva,24198.94,OPER,Joinville,10,0
000044931,Larissa Silva,20671.43,MKT,Maringa,10,0
000020272,Larissa Costa,13117.23,ADM,Londrina,17,1
000049929,Carlos Oliveira,12333.53,FIN,Joinville,1,0
000020855,Mateus Carvalho,15173.21,TI,Porto Alegre,6,1
000039619,Joao Pereira,3205.67,COM,Porto Alegre,17,0
000005466,Fabio Pereira,15685.73,ADM,Sao Paulo,7,0
000028410,Tiago Santos,11913.84,RH,Belo Horizonte,21,1
000011302,Joao Martins,18489.32,MKT,Joinville,28,0
000045700,Nathan Pereira,13722.6,COM,Porto Alegre,11,0
000028728,Daniela Teixeira,10189.86,RH,Florianopolis,31,1
000021657,Giovana Santos,3926.52,JUR,Florianopolis,22,1
000010958,Gabriel Ribeiro,3991.2,RH,Porto Alegre,12,0
000030311,Carlos Martins,2172.71,SUP,Londrina,21,0
000008815,Bianca Almeida,14848.93,COM,Belo Horizonte,27,1
000001334,Diego Lima,12458.05,JUR,Maringa,6,0
000022221,Samuel Almeida,10964.97,TI,Sao Paulo,14,0
000001376,Eduardo Souza,10331.02,ADM,Porto Alegre,1,0
000005426,Mariana Costa,17015.06,COM,Belo Horizonte,1,1
000007496,Eduardo Teixeira,24201.06,COM,Curitiba,14,0
000032819,Bruno Gomes,7719.28,OPER,Rio de Janeiro,7,0
000048922,Henrique Almeida,20403.57,COM,Campinas,11,1
000013123,Helena Martins,24478.8,COM,Rio de Janeiro,24,1
000024621,Nathan Carvalho,24797.8,FIN,Curitiba,18,0
000046901,Bianca Lima,2533.46,MKT,Joinville,1,1
000035647,Elisa Teixeira,4531.13,OPER,Campinas,33,0
000001475,Joao Lima,8807.64,OPER,Sao Paulo,32,0
000014654,Samuel Rodrigues,22927.9,SUP,Belo Horizonte,21,0
000032706,Cecilia Nascimento,10599.89,OPER,Rio de Janeiro,35,1
000000658,Douglas Barbosa,21953.81,JUR,Londrina,6,1
000010854,Giovana Almeida,15231.44,MKT,Joinville,6,1
000007146,Elisa Carvalho,19660.11,SUP,Porto Alegre,32,0
000002003,Samuel Almeida,6720.22,ADM,Sao Paulo,1,1
000016346,Douglas Carvalho,7605.82,FIN,Florianopolis,13,0
000047077,Gabriel Carvalho,10674.02,TI,Rio de Janeiro,17,0
000047053,Willian Teixeira,11943.21,MKT,Rio de Janeiro,0,0
000045781,Bianca Teixeira,9421.84,TI,Florianopolis,27,0
000044161,Pedro Nascimento,8269.03,OPER,Campinas,11,1
000023156,Nathan Souza,12986.41,FIN,Florianopolis,18,1
000018963,Tatiane Ribeiro,22889.55,LOG,Belo Horizonte,15,1
000040839,Joao Lima,2749.46,TI,Londrina,8,1
000001989,Sabrina Teixeira,21747.77,RH,Londrina,34,1
000007874,Mateus Carvalho,20889.67,COM,Londrina,12,1
000003812,Nathan Gomes,19564.15,TI,Porto Alegre,4,0
000005164,Carlos Nascimento,24189.82,TI,Maringa,34,0
000016322,Joao Ferreira,9395.98,LOG,Sao Paulo,24,1
000046314,Elisa Barbosa,4910.2,RH,Belo Horizonte,26,1
000029353,Juliana Teixeira,12925.82,ADM,Porto Alegre,6,0
000044573,Igor Barbosa,7029.16,FIN,Maringa,20,0
000043046,Cecilia Souza,15093.49,FIN,Campinas,29,1
000030678,Larissa Lima,6203.68,COM,Florianopolis,12,0
000004875,Aline Silva,21008.02,COM,Maringa,0,1
000012677,Larissa Rodrigues,24238.57,LOG,Porto Alegre,25,0
000032351,Igor Rocha,12616.84,RH,Sao Paulo,13,1
000040684,Mateus Martins,22789.14,ADM,Maringa,17,1
000033824,Aline Costa,16765.67,LOG,Joinville,23,1
000027507,Fernanda Souza,5138.87,JUR,Belo Horizonte,16,0
000000428,Leonardo Almeida,20167.44,LOG,Porto Alegre,0,1
