matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000006951,Caio Pereira,3640.61,RH,Florianopolis,31,0
000004901,Pedro Lima,19711.49,LOG,Rio de Janeiro,11,1
000005661,Helena Silva,11136.98,COM,Londrina,27,1
000007237,Bianca Carvalho,10295.28,COM,Curitiba,18,0
000001210,Cecilia Ribeiro,3745.91,ADM,Belo Horizonte,28,1
000002588,Tatiane Gomes,6290.84,COM,Florianopolis,26,1
000008955,Eduardo Costa,20903.13,FIN,Porto Alegre,35,1
000004712,Giovana Almeida,3534.72,LOG,Maringa,8,0
000007622,Paula Oliveira,17935.09,OPER,Sao Paulo,15,1
000000153,Nicole Ferreira,20422.07,ADM,Rio de Janeiro,32,0
000004183,Samuel Gomes,11846.08,FIN,Rio de Janeiro,1,1
000007529,Fernanda Oliveira,6796.33,LOG,Curitiba,14,0
000004161,Fabio Carvalho,13848.97,OPER,Porto Alegre,18,0
000007555,Larissa Barbosa,6569.31,MKT,Maringa,17,1
000003804,Larissa Pereira,5725.68,COM,Florianopolis,28,0
000002344,Samuel Nascimento,23891.75,LOG,Porto Alegre,27,1
000008153,Joao Costa,24797.27,JUR,Curitiba,16,0
000003945,Leonardo Barbosa,3952.27,MKT,Sao Paulo,31,0
000009597,Diego Ribeiro,15488.0,COM,Porto Alegre,19,0
000001293,Douglas Barbosa,6165.27,JUR,Belo Horizonte,11,1
000002868,Larissa Souza,22749.7,COM,Rio de Janeiro,23,1
000002785,Sabrina Martins,23838.85,FIN,Curitiba,2,1
000002950,Otavio Oliveira,10682.55,ADM,Campinas,2,1
000006751,Renata Costa,8063.1,TI,Joinville,30,1
000009476,Elisa Martins,24249.67,TI,Rio de Janeiro,34,0
000004000,Samuel Santos,14582.79,LOG,Joinville,3,1
000002385,Mateus Rocha,8774.45,RH,Joinville,19,0
000007056,Sabrina Carvalho,20962.49,RH,Sao Paulo,33,0
000006141,Otavio Rodrigues,11111.36,ADM,Curitiba,27,0
000005873,Giovana Teixeira,6781.97,COM,Maringa,15,0
000004806,Bruno Melo,7492.13,ADM,Maringa,10,0
000000919,Renata Araujo,2649.56,FIN,Rio de Janeiro,25,0
000005314,Elisa Ferreira,8915.82,LOG,Porto Alegre,24,1
000000753,Aline Rocha,24377.09,OPER,Curitiba,7,1
000000474,Bianca Costa,20836.63,ADM,Curitiba,4,1
000004906,Caio Araujo,2370.19,OPER,Belo Horizonte,20,1
000002725,Renata Santos,8493.67,FIN,Maringa,31,0
000007269,Eduardo Araujo,7361.78,SUP,Maringa,8,0
000001646,Tatiane Costa,15585.53,FIN,Belo Horizonte,32,0
000009774,Fernanda Barbosa,24028.78,COM,Curitiba,3,1
000007110,Rafael Ferreira,19287.12,JUR,Rio de Janeiro,34,1
000001480,Nathan Costa,24051.63,MKT,Londrina,2,0
000009254,Willian Melo,12794.32,FIN,Joinville,17,1
000004708,Juliana Almeida,20799.9,FIN,Rio de Janeiro,10,1
000003846,Tiago Martins,5262.26,TI,Belo Horizonte,14,1
000001121,Paula Costa,16479.95,ADM,Belo Horizonte,11,0
000000588,Juliana Gomes,9463.36,RH,Maringa,22,0
000008864,Vanessa Rodrigues,17377.88,RH,Maringa,14,0
000007994,Aline Rocha,20401.35,RH,Campinas,5,0
000005188,Tiago Lima,8295.3,FIN,Joinville,27,0
000006226,Bianca Teixeira,13220.86,FIN,Rio de Janeiro,32,0
000008742,Juliana Silva,19450.23,TI,Joinville,31,1
000005383,Aline Barbosa,2637.18,ADM,Joinville,11,0
000001315,Fabio Gomes,11980.8,LOG,Sao Paulo,17,1
000006512,Yasmin Rodrigues,19666.04,OPER,Porto Alegre,18,1
000005546,Vanessa Lima,20013.6,OPER,Maringa,14,1
000009827,Juliana Carvalho,14841.98,FIN,Belo Horizonte,13,1
000007692,Pedro Pereira,6505.12,LOG,Florianopolis,28,0
000001225,Larissa Barbosa,9694.38,TI,Joinville,12,0
000002529,Gabriel Melo,9453.65,RH,Rio de Janeiro,26,1
000006717,Bianca Melo,17916.82,OPER,Londrina,28,1
000002361,Henrique Souza,10020.66,RH,Maringa,5,1
000000251,Aline Oliveira,16931.64,TI,Belo Horizonte,14,0
000007486,Caio Melo,5671.98,LOG,Florianopolis,1,0
000008617,Nathan Nascimento,19483.64,COM,Sao Paulo,3,0
000001633,Rafael Oliveira,3610.54,TI,Maringa,12,0
000007213,Bruno Lima,4869.31,RH,Maringa,14,0
000001644,Igor Carvalho,19772.1,ADM,Londrina,34,1
000005439,Cecilia Barbosa,17940.65,JUR,Londrina,14,0
000008229,Joao Silva,16291.75,JUR,Porto Alegre,34,1
000009242,Otavio Teixeira,19178.61,SUP,Maringa,20,1
000000606,Renata Santos,15167.07,OPER,Joinville,21,0
000008115,Fernanda Silva,4786.03,SUP,Porto Alegre,13,0
000002492,Willian Silva,20720.29,TI,Rio de Janeiro,28,1
000006325,Mariana Lima,16130.45,JUR,Joinville,18,1
000006246,Mariana Lima,3080.21,RH,Belo Horizonte,0,1
000009785,Willian Pereira,6476.23,TI,Joinville,25,0
000005213,Gabriel Barbosa,10552.46,COM,Sao Paulo,4,1
000000715,Fernanda Melo,8607.55,COM,Londrina,21,0
000006730,Mariana Teixeira,11436.18,LOG,Joinville,30,0
000003826,Giovana Ribeiro,2236.07,SUP,Curitiba,0,1
000006274,Isabela Silva,6419.33,FIN,Londrina,2,0
000003912,Nicole Rocha,19715.9,SUP,Porto Alegre,12,0
000003090,Mariana Rodrigues,16175.45,TI,Sao Paulo,1,1
000005272,Nathan Barbosa,13811.84,OPER,Belo Horizonte,6,0
000007460,Aline Silva,9015.88,COM,Rio de Janeiro,32,0
000006180,Paula Carvalho,4689.53,ADM,Sao Paulo,1,1
000008903,Juliana Barbosa,16271.92,TI,Campinas,10,0
000009042,Igor Santos,2709.8,LOG,Sao Paulo,0,1
000005446,Daniela Teixeira,13171.45,SUP,Porto Alegre,30,0
000005654,Tiago Lima,18031.63,OPER,Maringa,29,1
000007935,Giovana Ferreira,4179.35,ADM,Curitiba,19,1
000008824,Mariana Oliveira,15646.44,COM,Rio de Janeiro,8,0
000007316,Diego Nascimento,19049.61,TI,Rio de Janeiro,30,0
000002434,Rafael Martins,19793.11,FIN,Florianopolis,0,1
000008022,Diego Lima,6348.33,FIN,Maringa,23,0
000004891,Tatiane Rodrigues,22849.97,COM,Campinas,14,0
000004634,Larissa Almeida,19130.67,TI,Londrina,0,0
000000042,Elisa Oliveira,11921.21,SUP,Maringa,24,0
000004377,Bruno Martins,6442.34,FIN,Rio de Janeiro,20,1
000008318,Caio Barbosa,7863.17,TI,Londrina,13,0
000005568,Henrique Souza,4172.29,TI,Campinas,35,0
000006798,Ana Lima,15000.51,MKT,Campinas,33,0
000009304,Leonardo Pereira,23430.63,TI,Florianopolis,33,1
000001143,Igor Pereira,8146.76,FIN,Rio de Janeiro,14,1
000002236,Igor Lima,11492.69,RH,Curitiba,7,1
000008327,Cecilia Rodrigues,23910.29,FIN,Belo Horizonte,0,1
000003122,Diego Melo,19991.03,MKT,Maringa,26,0
000006284,Elisa Santos,16469.05,FIN,Florianopolis,7,1
000002369,Rafael Ferreira,8801.61,RH,Curitiba,34,1
000009031,Paula Teixeira,14247.65,SUP,Joinville,12,0
000007483,Paula Santos,11898.25,JUR,Porto Alegre,24,1
000003993,Nicole Silva,19562.76,FIN,Londrina,35,1
000007736,Tiago Barbosa,9816.84,RH,Maringa,27,1
000007905,Helena Lima,8303.66,JUR,Campinas,20,1
000006807,Diego Carvalho,8808.97,JUR,Joinville,10,1
000004479,Caio Teixeira,17518.94,ADM,Rio de Janeiro,35,0
000008337,Joao Gomes,18000.27,JUR,Joinville,17,0
000004781,Yasmin Almeida,20439.07,MKT,Londrina,15,1
000008165,Tiago Gomes,17298.06,FIN,Curitiba,3,0
000002522,Mariana Martins,17179.59,SUP,Belo Horizonte,23,0
000001924,Nicole Oliveira,7241.14,FIN,Porto Alegre,11,0
000007560,Tiago Carvalho,19148.03,TI,Florianopolis,10,0
000001858,Douglas Martins,16560.69,LOG,Maringa,8,1
000009848,Larissa Gomes,15078.19,TI,Curitiba,3,0
000001527,Daniela Pereira,2693.38,TI,Belo Horizonte,3,1
000006684,Isabela Ribeiro,21287.08,ADM,Sao Paulo,8,0
000009048,Caio Pereira,5987.38,SUP,Campinas,19,0
000000224,Samuel Teixeira,9660.98,LOG,Curitiba,27,0
000009024,Larissa Santos,14726.22,ADM,Londrina,12,0
000005091,Vitor Barbosa,10297.47,COM,Campinas,3,1
000002594,Diego Gomes,22504.71,JUR,Porto Alegre,27,0
000003920,Cecilia Teixeira,20254.83,ADM,Londrina,20,0
000000472,Elisa Araujo,3780.88,JUR,Florianopolis,16,1
000001989,Mariana Martins,2663.57,FIN,Sao Paulo,19,0
000007941,Caio Lima,7265.46,MKT,Maringa,33,1
000007178,Daniela Silva,1944.7,SUP,Florianopolis,17,1
000004719,Daniela Carvalho,16580.73,TI,Florianopolis,30,1
000002146,Paula Pereira,13747.02,RH,Rio de Janeiro,12,1
000008998,Vanessa Pereira,24293.05,TI,Londrina,2,1
000004375,Juliana Silva,6591.86,JUR,Curitiba,8,0
000009652,Cecilia Martins,2543.79,TI,Maringa,15,1
000000845,Fabio Barbosa,2805.75,RH,Londrina,28,1
000007242,Bruno Gomes,18379.7,ADM,Porto Alegre,24,1
000008167,Bruno Souza,9610.14,OPER,Belo Horizonte,4,1
000005927,Samuel Pereira,24516.21,COM,Joinville,4,1
000008494,Fernanda Araujo,16127.72,FIN,Campinas,28,0
000003073,Fabio Costa,5034.06,LOG,Florianopolis,21,1
000000888,Vanessa Santos,16183.31,COM,Florianopolis,2,0
000006770,Giovana Melo,2380.83,JUR,Belo Horizonte,17,0
000007569,Tatiane Oliveira,18261.21,JUR,Sao Paulo,26,0
000008889,Helena Ferreira,23351.4,TI,Belo Horizonte,24,0
000000018,Tiago Nascimento,20216.92,FIN,Campinas,1,1
000008431,Otavio Pereira,5927.52,JUR,Porto Alegre,17,1
000006622,Caio Rocha,4011.52,COM,Joinville,17,1
000001899,Gabriel Nascimento,22116.06,SUP,Londrina,35,0
000005296,Willian Teixeira,4336.03,JUR,Maringa,19,0
000004135,Cecilia Martins,17831.62,OPER,Porto Alegre,6,1
000005153,Douglas Teixeira,24492.69,ADM,Londrina,1,0
000001442,Igor Araujo,11999.88,ADM,Londrina,1,0
000007451,Aline Rocha,18546.06,FIN,Porto Alegre,35,1
000000601,Eduardo Almeida,12842.24,JUR,Maringa,22,1
000009012,Yasmin Souza,24529.4,ADM,Curitiba,11,0
000006561,Samuel Gomes,16195.88,JUR,Porto Alegre,28,0
000004722,Douglas Almeida,17798.47,JUR,Curitiba,5,1
000008117,Yasmin Melo,3408.79,COM,Londrina,26,0
000006744,Yasmin Carvalho,24944.12,LOG,Sao Paulo,9,1
000005403,Eduardo Carvalho,20175.82,FIN,Campinas,1,0
000002634,Diego Santos,20052.36,COM,Rio de Janeiro,9,1
000001713,Larissa Almeida,10721.08,MKT,Campinas,22,0
000005260,Nathan Carvalho,24083.62,RH,Joinville,17,0
000005460,Douglas Rodrigues,7984.58,JUR,Belo Horizonte,21,0
000006690,Carlos Lima,23432.42,MKT,Rio de Janeiro,5,1
000005700,Gabriel Rodrigues,4685.66,FIN,Sao Paulo,11,0
000007700,Bianca Rocha,13449.89,SUP,Porto Alegre,4,0
000001494,Elisa Costa,10501.62,TI,Sao Paulo,14,1
000009226,Tatiane Rodrigues,11637.08,MKT,Campinas,4,0
000007141,Aline Nascimento,23703.36,FIN,Sao Paulo,15,1
000002973,Karen Lima,5654.08,OPER,Belo Horizonte,7,0
000009973,Vanessa Costa,21484.94,RH,Sao Paulo,23,1
000007245,Joao Ribeiro,17844.01,ADM,Porto Alegre,34,0
000008502,Fernanda Costa,2201.39,ADM,Florianopolis,14,1
000007708,Vanessa Ferreira,19372.16,FIN,Campinas,17,1
000002870,Douglas Oliveira,23359.77,OPER,Joinville,13,1
000009379,Nicole Rocha,8072.09,RH,Curitiba,28,1
000004415,Samuel Oliveira,7896.05,SUP,Maringa,26,1
000000339,Leonardo Gomes,6832.05,ADM,Joinville,10,0
000009801,Gabriel Barbosa,14826.25,MKT,Curitiba,26,0
000001496,Juliana Ribeiro,5228.19,COM,Curitiba,5,0
000000423,Diego Costa,21351.94,ADM,Sao Paulo,26,0
000004102,Isabela Ferreira,24135.67,SUP,Sao Paulo,29,1
000009323,Cecilia Souza,12347.26,FIN,Sao Paulo,32,0
000007078,Giovana Carvalho,22831.87,LOG,Curitiba,21,1
000009618,Caio Araujo,7213.47,ADM,Curitiba,9,1
000001317,Larissa Oliveira,11359.42,MKT,Rio de Janeiro,29,1
000007172,Willian Ferreira,17464.86,OPER,Florianopolis,16,0
000008090,Fernanda Carvalho,3980.48,RH,Campinas,26,0
000008847,Sabrina Costa,16926.65,RH,Campinas,23,0
000008199,Samuel Ferreira,2995.87,ADM,Porto Alegre,17,0
000004460,Karen Ribeiro,7983.47,SUP,Joinville,29,1
000006594,Cecilia Santos,11257.93,JUR,Sao Paulo,7,1
000004982,Isabela Souza,19109.22,RH,Curitiba,10,0
000007679,Joao Ferreira,12080.11,JUR,Londrina,20,1
000002037,Joao Santos,15915.46,LOG,Maringa,10,0
000007195,Mariana Rodrigues,3405.22,TI,Campinas,26,1
000004728,Eduardo Gomes,10726.25,MKT,Belo Horizonte,30,0
000005039,Larissa Costa,9793.19,OPER,Curitiba,25,0
000002718,Bianca Teixeira,17901.91,RH,Rio de Janeiro,7,1
000000977,Eduardo Souza,2503.74,OPER,Joinville,6,0
000009929,Aline Ribeiro,14027.61,COM,Campinas,27,0
000002330,Nathan Oliveira,4048.76,TI,Florianopolis,33,0
000004352,Isabela Gomes,21932.38,RH,Curitiba,5,0
000002441,Daniela Rodrigues,18456.3,OPER,Belo Horizonte,32,1
000003683,Vitor Araujo,15936.57,JUR,Belo Horizonte,33,1
000008922,Willian Ferreira,9356.85,COM,Londrina,34,0
000001880,Aline Carvalho,10714.93,TI,Curitiba,0,0
000009488,Henrique Ferreira,10870.08,MKT,Florianopolis,30,0
000003241,Nicole Oliveira,9484.34,SUP,Curitiba,29,1
000004334,Pedro Ferreira,6770.02,JUR,Campinas,11,1
000003824,Eduardo Almeida,17871.62,COM,Londrina,16,1
000001166,Caio Gomes,9932.5,TI,Sao Paulo,3,0
000007438,Igor Carvalho,21894.73,SUP,Joinville,28,1
000004632,Leonardo Martins,9203.14,RH,Porto Alegre,33,0
000004720,Leonardo Araujo,9913.03,OPER,Sao Paulo,25,1
000003792,Mariana Teixeira,20808.71,OPER,Porto Alegre,17,1
000000534,Rafael Silva,3324.46,LOG,Campinas,26,1
000004771,Nicole Almeida,23273.65,FIN,Maringa,10,1
000007699,Rafael Nascimento,21468.07,FIN,Campinas,12,0
000009211,Sabrina Silva,20666.73,FIN,Belo Horizonte,2,0
000006693,Igor Costa,22244.74,OPER,Porto Alegre,12,1
000000043,Gabriel Nascimento,24601.4,RH,Curitiba,9,0
000002564,Samuel Almeida,4494.51,FIN,Joinville,3,0
000001229,Samuel Almeida,2738.87,MKT,Maringa,16,0
000009043,Samuel Costa,23303.85,TI,Rio de Janeiro,18,1
000002847,Gabriel Santos,1941.28,JUR,Maringa,1,0
000003929,Tiago Teixeira,3282.71,JUR,Joinville,14,1
000002573,Isabela Barbosa,19605.13,MKT,Londrina,9,1
000001330,Sabrina Melo,12029.94,TI,Curitiba,29,0
000004335,Helena Martins,21362.53,FIN,Sao Paulo,8,1
000003457,Vitor Silva,18367.88,ADM,Londrina,32,1
000003404,Elisa Almeida,5922.69,MKT,Belo Horizonte,19,1
000001625,Henrique Melo,6225.94,LOG,Campinas,29,0
000000986,Gabriel Oliveira,3781.87,TI,Florianopolis,18,0
000005003,Willian Barbosa,10676.91,COM,Florianopolis,26,1
000007025,Vanessa Ferreira,4581.07,FIN,Campinas,7,1
000004871,Diego Oliveira,6507.7,SUP,Rio de Janeiro,14,0
000007253,Juliana Teixeira,18287.33,COM,Londrina,0,1
000007381,Diego Gomes,24416.03,ADM,Maringa,8,1
000009497,Nicole Souza,19386.39,RH,Campinas,30,1
000008561,Gabriel Martins,23343.41,ADM,Campinas,16,0
000003697,Willian Costa,13173.37,RH,Sao Paulo,22,0
000006818,Larissa Nascimento,18093.11,MKT,Belo Horizonte,27,0
000009143,Paula Costa,2623.81,ADM,Londrina,15,0
000001940,Karen Pereira,10784.87,SUP,Sao Paulo,29,0
000004066,Gabriel Oliveira,6721.47,MKT,Belo Horizonte,26,1
000001395,Fernanda Teixeira,18135.62,MKT,Sao Paulo,28,1
000009527,Vitor Gomes,13963.19,JUR,Rio de Janeiro,25,1
000009221,Larissa Santos,19378.47,RH,Londrina,34,0
000002444,Fabio Araujo,15269.46,ADM,Curitiba,28,0
000002485,Karen Santos,24967.08,FIN,Maringa,4,0
000000878,Fernanda Araujo,4661.26,OPER,Maringa,1,1
000001213,Juliana Gomes,6879.9,JUR,Maringa,13,1
000008056,Samuel Teixeira,5274.21,COM,Rio de Janeiro,27,1
000006565,Nicole Carvalho,18850.77,MKT,Campinas,17,0
000001070,Willian Almeida,14371.81,RH,Rio de Janeiro,1,1
000001869,Gabriel Lima,18883.94,SUP,Maringa,15,1
000007827,Ana Santos,8075.73,OPER,Campinas,29,1
000004136,Gabriel Araujo,14011.6,OPER,Rio de Janeiro,31,0
000000841,Juliana Araujo,15625.24,TI,Belo Horizonte,4,1
000003020,Tatiane Pereira,11538.46,JUR,Porto Alegre,10,0
000005582,Willian Oliveira,3671.97,FIN,Londrina,4,0
000007216,Tatiane Oliveira,18593.08,SUP,Rio de Janeiro,30,1
000007843,Willian Melo,17073.24,LOG,Belo Horizonte,35,0
000007690,Larissa Carvalho,18395.9,MKT,Belo Horizonte,10,1
000004658,Vanessa Costa,11907.33,JUR,Maringa,28,0
000000200,Bruno Oliveira,7881.04,FIN,Belo Horizonte,21,0
000001680,Larissa Teixeira,17434.91,TI,Porto Alegre,2,1
000008042,Eduardo Melo,5089.68,MKT,Londrina,27,1
000009372,Joao Rocha,18358.35,COM,Campinas,27,0
000004786,Douglas Nascimento,10706.37,RH,Belo Horizonte,5,0
000009066,Elisa Melo,10925.91,ADM,Rio de Janeiro,31,0
000000893,Aline Almeida,9538.33,TI,Florianopolis,26,0
000000745,Vitor Ribeiro,3008.84,COM,Campinas,0,1
000004494,Renata Oliveira,3158.28,JUR,Florianopolis,23,0
000002073,Nathan Melo,21237.09,FIN,Londrina,10,0
000009409,Joao Nascimento,2302.61,COM,Belo Horizonte,9,0
000000231,Fabio Silva,24376.02,MKT,Campinas,17,1
000004952,Leonardo Almeida,21692.8,JUR,Campinas,13,1
000002939,Yasmin Teixeira,19180.49,COM,Florianopolis,33,1
000005912,Daniela Lima,6756.67,ADM,Maringa,4,0
000003727,Yasmin Melo,8893.38,ADM,Londrina,28,1
000004853,Gabriel Araujo,13974.24,MKT,Joinville,20,0
000003180,Tiago Silva,16487.95,MKT,Porto Alegre,6,1
000001647,Douglas Araujo,24742.82,ADM,Maringa,21,1
000004636,Fabio Rodrigues,8903.22,JUR,Belo Horizonte,11,0
000008595,Vanessa Barbosa,20307.96,OPER,Londrina,19,0
000004530,Sabrina Souza,21695.49,TI,Londrina,23,1
000007933,Willian Oliveira,15506.83,RH,Londrina,3,0
000003545,Cecilia Costa,18235.66,FIN,Londrina,21,1
000003138,Larissa Teixeira,16152.82,JUR,Londrina,8,1
000003033,Otavio Rodrigues,22690.09,RH,Maringa,34,0
000008779,Vanessa Rocha,17513.98,ADM,Campinas,24,1
000001958,Douglas Barbosa,10661.61,COM,Londrina,9,0
000005169,Eduardo Ribeiro,6957.96,JUR,Campinas,29,1
000003155,Joao Rodrigues,24686.11,FIN,Rio de Janeiro,32,1
000001976,Giovana Martins,2074.63,COM,Porto Alegre,19,1
000003777,Eduardo Barbosa,10779.43,COM,Sao Paulo,14,0
000004118,Rafael Souza,14324.39,SUP,Londrina,8,0
000005023,Willian Nascimento,16517.3,RH,Porto Alegre,11,1
000004438,Carlos Ribeiro,6855.19,RH,Joinville,5,0
000007434,Eduardo Lima,9582.77,OPER,Florianopolis,14,1
000005764,Nathan Lima,18493.14,COM,Sao Paulo,10,1
000005419,Fabio Melo,17967.05,ADM,Londrina,35,1
000009017,Elisa Carvalho,19946.25,ADM,Joinville,0,0
000006971,Mateus Barbosa,9484.48,COM,Sao Paulo,4,0
000005632,Helena Lima,2468.44,LOG,Curitiba,9,1
000008698,Fernanda Nascimento,10371.39,COM,Rio de Janeiro,29,1
000009068,Fernanda Rodrigues,3299.16,ADM,Porto Alegre,22,0
000007753,Nicole Barbosa,12743.88,COM,Londrina,32,0
000006046,Aline Silva,18221.78,COM,Joinville,20,0
000005016,Diego Silva,9581.83,RH,Campinas,23,1
000003986,Diego Rodrigues,24839.1,TI,Maringa,9,0
000006625,Gabriel Lima,5685.46,RH,Porto Alegre,16,1
000003630,Otavio Carvalho,11619.45,ADM,Rio de Janeiro,20,1
000004820,Sabrina Barbosa,9767.61,OPER,Joinville,28,1
000001524,Leonardo Carvalho,9842.85,MKT,Curitiba,3,1
000000282,Fabio Lima,13951.84,COM,Porto Alegre,12,0
000007342,Aline Souza,18285.74,SUP,Sao Paulo,5,1
000008041,Carlos Teixeira,24258.36,FIN,Joinville,15,1
000007800,Cecilia Carvalho,3921.71,JUR,Sao Paulo,20,0
000003937,Ana Silva,6523.46,COM,Joinville,9,0
000009096,Juliana Silva,16173.57,OPER,Campinas,24,0
000009649,Daniela Martins,12629.04,LOG,Maringa,5,1
000009611,Caio Nascimento,10749.04,TI,Joinville,18,1
000003954,Fabio Almeida,22536.57,OPER,Sao Paulo,18,1
000001402,Isabela Rocha,20250.81,OPER,Curitiba,21,0
000003130,Vitor Barbosa,23223.23,ADM,Joinville,20,0
000008464,Bianca Melo,2210.45,TI,Rio de Janeiro,24,1
000000166,Igor Nascimento,18810.24,ADM,Belo Horizonte,6,1
000009106,Paula Silva,13613.06,ADM,Belo Horizonte,14,0
000004526,Karen Rodrigues,11318.64,MKT,Londrina,26,1
000004581,Ana Carvalho,23593.86,RH,Curitiba,32,0
000005576,Aline Oliveira,1978.1,FIN,Joinville,27,1
000004232,Karen Costa,8383.6,SUP,Florianopolis,22,0
000005813,Yasmin Gomes,2632.71,TI,Porto Alegre,12,1
000003475,Samuel Oliveira,11986.79,RH,Curitiba,3,0
000007988,Douglas Nascimento,20747.13,ADM,Florianopolis,34,0
000002979,Douglas Ferreira,24162.11,COM,Joinville,17,0
000005325,Cecilia Martins,8397.48,LOG,Curitiba,27,0
000008098,Elisa Barbosa,24021.98,TI,Joinville,11,1
000000470,Nathan Melo,23489.63,TI,Porto Alegre,5,0
000005511,Caio Lima,10060.64,COM,Sao Paulo,25,1
000009741,Daniela Carvalho,23825.13,COM,Belo Horizonte,14,0
000007613,Bianca Almeida,3214.8,JUR,Joinville,27,1
000003995,Gabriel Rodrigues,13661.45,JUR,Campinas,11,1
000007385,Juliana Nascimento,11228.19,TI,Joinville,15,0
000004569,Daniela Ribeiro,20531.28,FIN,Rio de Janeiro,17,0
000001419,Fernanda Martins,12789.75,LOG,Florianopolis,12,1
000004022,Larissa Ferreira,4413.43,MKT,Porto Alegre,10,0
000005280,Gabriel Nascimento,4867.09,OPER,Rio de Janeiro,27,0
000004397,Fabio Silva,15204.57,MKT,Curitiba,30,0
000007136,Aline Teixeira,10404.01,RH,Belo Horizonte,5,0
000007616,Paula Ribeiro,14294.36,SUP,Campinas,27,0
000007921,Yasmin Teixeira,8642.52,FIN,Belo Horizonte,0,1
000008817,Bianca Melo,19398.84,COM,Florianopolis,15,1
000004425,Larissa Souza,15892.91,COM,Rio de Janeiro,8,1
000008548,Fabio Pereira,13591.76,LOG,Sao Paulo,27,0
000002885,Mariana Santos,5381.18,OPER,Sao Paulo,19,1
000007135,Igor Pereira,14352.96,RH,Porto Alegre,21,1
000002506,Daniela Ferreira,5001.76,COM,Sao Paulo,21,1
000007532,Giovana Rodrigues,6048.04,LOG,Florianopolis,8,0
000005934,Larissa Oliveira,22697.26,FIN,Curitiba,30,1
000007102,Sabrina Oliveira,17362.6,COM,Campinas,24,0
000001729,Vitor Martins,13591.34,TI,Rio de Janeiro,32,1
000008031,Willian Pereira,13881.95,FIN,Joinville,7,1
000006882,Giovana Souza,21707.22,ADM,Curitiba,35,0
000000207,Giovana Barbosa,18832.06,ADM,Sao Paulo,30,0
000005590,Eduardo Araujo,17902.12,SUP,Porto Alegre,29,1
000008289,Rafael Souza,3240.45,LOG,Porto Alegre,15,0
000001129,Karen Lima,5589.87,JUR,Porto Alegre,11,0
000006071,Juliana Gomes,5633.9,COM,Florianopolis,2,0
000007018,Mateus Ribeiro,22635.4,COM,Maringa,27,1
000008728,Aline Ribeiro,9238.6,TI,Rio de Janeiro,20,0
000005688,Joao Martins,16778.25,FIN,Rio de Janeiro,26,1
000000672,Eduardo Melo,8478.8,COM,Belo Horizonte,22,0
000009272,Tiago Araujo,22930.74,JUR,Rio de Janeiro,24,0
000001983,Willian Nascimento,7107.72,LOG,Florianopolis,22,1
000004941,Samuel Ribeiro,4077.85,SUP,Joinville,3,0
000001669,Sabrina Martins,12453.94,COM,Porto Alegre,22,1
000003978,Nathan Teixeira,19406.1,RH,Sao Paulo,4,0
000001245,Daniela Barbosa,20829.91,FIN,Sao Paulo,11,0
000003249,Giovana Santos,22512.39,MKT,Londrina,8,1
000006498,Fernanda Ribeiro,12369.68,RH,Curitiba,9,0
000006149,Nathan Santos,5128.78,LOG,Rio de Janeiro,32,0
000005111,Ana Souza,22746.96,COM,Joinville,34,1
000000420,Eduardo Silva,10065.21,SUP,Porto Alegre,2,1
000009598,Paula Barbosa,22196.47,ADM,Campinas,24,1
000005096,Fabio Nascimento,13842.2,RH,Florianopolis,13,0
000002683,Diego Lima,5187.27,TI,Belo Horizonte,13,1
000009872,Sabrina Carvalho,15093.83,COM,Joinville,19,1
000002749,Caio Ribeiro,22793.98,FIN,Curitiba,23,1
000006043,Nicole Barbosa,13957.82,ADM,Maringa,13,0
000004198,Caio Gomes,15747.68,JUR,Rio de Janeiro,3,1
000007619,Joao Costa,11434.48,FIN,Florianopolis,11,0
000003571,Igor Souza,15766.95,JUR,Londrina,9,1
000009240,Igor Nascimento,20109.38,MKT,Curitiba,4,0
000001874,Carlos Silva,21596.34,COM,Curitiba,30,1
000007758,Nicole Rocha,5531.98,FIN,Maringa,8,1
000002068,Mateus Nascimento,15551.16,TI,Sao Paulo,31,1
000003908,Mateus Martins,13518.7,MKT,Belo Horizonte,17,0
000002496,Bianca Ferreira,14329.99,MKT,Londrina,28,1
000000333,Ana Pereira,22099.79,TI,Maringa,25,1
000003266,Juliana Barbosa,21063.58,TI,Londrina,28,0
000004051,Samuel Ribeiro,15174.98,JUR,Florianopolis,2,0
000000508,Leonardo Pereira,24799.41,MKT,Campinas,9,0
000000659,Mariana Teixeira,8105.83,OPER,Maringa,2,0
000001124,Vanessa Souza,11885.41,JUR,Rio de Janeiro,23,0
000003673,Elisa Almeida,8967.36,COM,Campinas,30,1
000005733,Henrique Almeida,9659.18,OPER,Porto Alegre,7,0
000000853,Diego Rocha,19373.75,ADM,Campinas,33,0
000009851,Tatiane Pereira,5655.72,MKT,Joinville,24,1
000000317,Tiago Rocha,19560.11,RH,Maringa,22,1
000007705,Igor Nascimento,21170.31,TI,Joinville,4,0
000001341,Bianca Nascimento,5015.28,LOG,Curitiba,1,0
000004133,Daniela Barbosa,15158.61,MKT,Belo Horizonte,30,1
000006906,Daniela Costa,12713.0,SUP,Maringa,3,0
000004558,Paula Lima,22293.8,RH,Florianopolis,32,0
000009397,Cecilia Melo,6630.71,TI,Joinville,8,1
000005529,Nicole Carvalho,12597.89,COM,Belo Horizonte,24,0
